,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
2050668,8080,6,467,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4282.655246,467.0,0.0,467,467,467,467.0,0.0,467,467,0,0.0,0.0,0,0,0,0,40,0,4282.655246,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1921710,8080,6,10994,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41386.21066,636.7109332,1832.333333,3962.221279,9909,21,505,252.5,280.7213921,451,54,10564,3521.333333,5537.825054,9909,71,0,0,72,92,272.8761142,363.834819,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2061565,8080,6,17158,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,26518.24222,407.9729572,2859.666667,6667.820743,16467,1,435,217.5,236.8807717,385,50,16790,5596.666667,9415.352905,16467,1,0,0,72,92,174.8455531,233.1274041,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2105636,8080,6,9872,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,46089.95138,709.076175,1645.333333,3666.193157,9123,21,456,228.0,236.1736649,395,61,9498,3166.0,5161.599461,9123,21,0,0,72,92,303.8897893,405.1863857,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1919342,8080,6,417,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4796.16307,417.0,0.0,417,417,417,417.0,0.0,417,417,0,0.0,0.0,0,0,0,0,40,0,4796.16307,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1942319,8080,6,498,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4016.064257,498.0,0.0,498,498,498,498.0,0.0,498,498,0,0.0,0.0,0,0,0,0,40,0,4016.064257,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1930988,8080,6,9780,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,46523.51738,715.7464213,1630.0,3606.080975,8982,1,498,249.0,292.7422074,456,42,9341,3113.666667,5085.259515,8982,1,0,0,72,92,306.7484663,408.997955,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1952771,8080,6,587,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3407.155026,587.0,0.0,587,587,587,587.0,0.0,587,587,0,0.0,0.0,0,0,0,0,40,0,3407.155026,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1872953,8080,6,460,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4347.826087,460.0,0.0,460,460,460,460.0,0.0,460,460,0,0.0,0.0,0,0,0,0,40,0,4347.826087,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1859781,8080,6,498,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4016.064257,498.0,0.0,498,498,498,498.0,0.0,498,498,0,0.0,0.0,0,0,0,0,40,0,4016.064257,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1872597,8080,6,10481,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43411.88818,667.8752027,1746.833333,3728.974359,9342,1,614,307.0,346.4823228,552,62,9949,3316.333333,5227.140742,9342,1,0,0,72,92,286.2322297,381.642973,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2066234,8080,6,8742,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,52047.58636,800.7320979,1457.0,3227.498288,8040,16,374,187.0,192.3330445,323,51,8435,2811.666667,4530.436881,8040,45,0,0,72,92,343.1708991,457.5611988,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2074462,8080,6,10431,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43619.97891,671.0765986,1738.5,3837.434495,9563,21,557,278.5,314.6625176,501,56,9951,3317.0,5411.619998,9563,32,0,0,72,92,287.6042565,383.4723421,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1994646,8080,6,11343,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40112.84493,617.1206912,1890.5,4134.001294,10318,17,536,268.0,289.9137803,473,63,10890,3630.0,5798.221193,10318,17,0,0,72,92,264.4802962,352.640395,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1897956,8080,6,606,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3300.330033,606.0,0.0,606,606,606,606.0,0.0,606,606,0,0.0,0.0,0,0,0,0,40,0,3300.330033,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1905479,8080,6,571,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3502.62697,571.0,0.0,571,571,571,571.0,0.0,571,571,0,0.0,0.0,0,0,0,0,40,0,3502.62697,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1952201,8080,6,9744,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,46695.4023,718.3908046,1624.0,3601.108774,8967,16,505,252.5,286.3782464,455,50,9310,3103.333333,5080.464578,8967,16,0,0,72,92,307.8817734,410.5090312,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1998927,8080,6,11790,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,38592.02714,593.7234945,1965.0,4337.67463,10809,14,566,283.0,328.0975465,515,51,11294,3764.666667,6104.849411,10809,14,0,0,72,92,254.4529262,339.2705683,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2045222,8080,6,22231,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,20466.91557,314.8756241,3705.166667,8664.363875,21388,21,488,244.0,265.8721497,432,56,21820,7273.333333,12225.07494,21388,30,0,0,72,92,134.9466961,179.9289281,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2019150,8080,6,453,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4415.011038,453.0,0.0,453,453,453,453.0,0.0,453,453,0,0.0,0.0,0,0,0,0,40,0,4415.011038,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1851440,8080,6,559,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3577.817531,559.0,0.0,559,559,559,559.0,0.0,559,559,0,0.0,0.0,0,0,0,0,40,0,3577.817531,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1901946,8080,6,490,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4081.632653,490.0,0.0,490,490,490,490.0,0.0,490,490,0,0.0,0.0,0,0,0,0,40,0,4081.632653,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
2079925,8080,6,679,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2945.5081,679.0,0.0,679,679,679,679.0,0.0,679,679,0,0.0,0.0,0,0,0,0,40,0,2945.5081,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1862290,8080,6,11772,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,38651.03636,594.6313286,1962.0,4366.652723,10869,33,596,298.0,281.4284989,497,99,11311,3770.333333,6150.4996,10869,33,0,0,72,92,254.841998,339.7893306,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2011816,8080,6,9865,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,46122.65585,709.5793208,1644.166667,3468.969842,8707,22,706,353.0,427.0924958,655,51,9232,3077.333333,4880.600407,8707,38,0,0,72,92,304.1054232,405.4738976,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1860881,8080,6,11406,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39891.28529,613.7120814,1901.0,4241.203226,10551,21,531,265.5,290.6208871,471,60,10956,3652.0,5977.435152,10551,22,0,0,72,92,263.0194634,350.6926179,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2030328,8080,6,499,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4008.016032,499.0,0.0,499,499,499,499.0,0.0,499,499,0,0.0,0.0,0,0,0,0,40,0,4008.016032,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1953067,8080,6,461,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4338.394794,461.0,0.0,461,461,461,461.0,0.0,461,461,0,0.0,0.0,0,0,0,0,40,0,4338.394794,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
2007653,8080,6,434,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4608.294931,434.0,0.0,434,434,434,434.0,0.0,434,434,0,0.0,0.0,0,0,0,0,40,0,4608.294931,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1897046,8080,6,13988,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,32527.88104,500.4289391,2331.333333,5262.629216,13066,16,580,290.0,337.9970414,529,51,13481,4493.666667,7426.327917,13066,16,0,0,72,92,214.4695453,285.9593938,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2067749,8080,6,506,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3952.56917,506.0,0.0,506,506,506,506.0,0.0,506,506,0,0.0,0.0,0,0,0,0,40,0,3952.56917,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
2066981,8080,6,530,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3773.584906,530.0,0.0,530,530,530,530.0,0.0,530,530,0,0.0,0.0,0,0,0,0,40,0,3773.584906,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
2051592,8080,6,11293,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40290.44541,619.8530063,1882.166667,4222.848205,10496,22,472,236.0,258.8010819,419,53,10896,3632.0,5946.973768,10496,25,0,0,72,92,265.6512884,354.2017179,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1909842,8080,6,429,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4662.004662,429.0,0.0,429,429,429,429.0,0.0,429,429,0,0.0,0.0,0,0,0,0,40,0,4662.004662,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1877255,8080,6,12918,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,35222.17061,541.8795479,2153.0,4779.573245,11900,23,632,316.0,370.5239533,578,54,12363,4121.0,6739.123311,11900,55,0,0,72,92,232.234092,309.645456,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2087747,8080,6,9800,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,46428.57143,714.2857143,1633.333333,3559.791829,8888,2,538,269.0,323.8549058,498,40,9320,3106.666667,5011.352845,8888,2,0,0,72,92,306.122449,408.1632653,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2061871,8080,6,10867,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41869.88129,644.1520199,1811.166667,3932.948686,9830,31,628,314.0,294.156421,522,106,10380,3460.0,5521.975281,9830,31,0,0,72,92,276.0651514,368.0868685,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1996177,8080,6,443,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4514.672686,443.0,0.0,443,443,443,443.0,0.0,443,443,0,0.0,0.0,0,0,0,0,40,0,4514.672686,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1919669,8080,6,477,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4192.872117,477.0,0.0,477,477,477,477.0,0.0,477,477,0,0.0,0.0,0,0,0,0,40,0,4192.872117,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
2056648,8080,6,9658,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,47111.20315,724.7877407,1609.666667,3535.538243,8820,22,484,242.0,247.4873734,417,67,9263,3087.666667,4967.171261,8820,54,0,0,72,92,310.6233175,414.1644233,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2031254,8080,6,479,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4175.365344,479.0,0.0,479,479,479,479.0,0.0,479,479,0,0.0,0.0,0,0,0,0,40,0,4175.365344,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
2074211,8080,6,533,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3752.345216,533.0,0.0,533,533,533,533.0,0.0,533,533,0,0.0,0.0,0,0,0,0,40,0,3752.345216,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1915877,8080,6,484,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4132.231405,484.0,0.0,484,484,484,484.0,0.0,484,484,0,0.0,0.0,0,0,0,0,40,0,4132.231405,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1876167,8080,6,10880,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41819.85294,643.3823529,1813.333333,4014.013187,9999,19,468,234.0,272.9432175,427,41,10472,3490.666667,5639.876269,9999,38,0,0,72,92,275.7352941,367.6470588,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1847045,8080,6,646,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3095.975232,646.0,0.0,646,646,646,646.0,0.0,646,646,0,0.0,0.0,0,0,0,0,40,0,3095.975232,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1915669,8080,6,11210,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40588.76004,624.4424621,1868.333333,4131.485334,10295,22,560,280.0,250.3158005,457,103,10786,3595.333333,5806.384618,10295,22,0,0,72,92,267.618198,356.824264,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1950462,8080,6,474,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4219.409283,474.0,0.0,474,474,474,474.0,0.0,474,474,0,0.0,0.0,0,0,0,0,40,0,4219.409283,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1990661,8080,6,528,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3787.878788,528.0,0.0,528,528,528,528.0,0.0,528,528,0,0.0,0.0,0,0,0,0,40,0,3787.878788,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1968148,8080,6,10390,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43792.1078,673.7247353,1731.666667,3767.668704,9410,1,545,272.5,314.6625176,495,50,9911,3303.666667,5294.122244,9410,1,0,0,72,92,288.7391723,384.985563,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1898818,8080,6,10545,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43148.41157,663.8217165,1757.5,3903.941073,9719,21,521,260.5,293.4493142,468,53,10098,3366.0,5504.056413,9719,34,0,0,72,92,284.4950213,379.3266951,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2066609,8080,6,483,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4140.786749,483.0,0.0,483,483,483,483.0,0.0,483,483,0,0.0,0.0,0,0,0,0,40,0,4140.786749,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
2095651,8080,6,502,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3984.063745,502.0,0.0,502,502,502,502.0,0.0,502,502,0,0.0,0.0,0,0,0,0,40,0,3984.063745,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1986800,8080,6,474,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4219.409283,474.0,0.0,474,474,474,474.0,0.0,474,474,0,0.0,0.0,0,0,0,0,40,0,4219.409283,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1865093,8080,6,11246,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40458.82981,622.4435355,1874.333333,4151.696697,10339,14,617,308.5,350.0178567,556,61,10711,3570.333333,5864.360181,10339,14,0,0,72,92,266.7615152,355.6820203,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2075523,8080,6,10637,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42775.21858,658.0802858,1772.833333,3885.794921,9694,16,608,304.0,340.8254685,545,63,10113,3371.0,5479.296396,9694,16,0,0,72,92,282.0344082,376.0458776,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
2041995,8080,6,508,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3937.007874,508.0,0.0,508,508,508,508.0,0.0,508,508,0,0.0,0.0,0,0,0,0,40,0,3937.007874,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1999987,8080,6,490,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4081.632653,490.0,0.0,490,490,490,490.0,0.0,490,490,0,0.0,0.0,0,0,0,0,40,0,4081.632653,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
2014871,8080,6,615,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3252.03252,615.0,0.0,615,615,615,615.0,0.0,615,615,0,0.0,0.0,0,0,0,0,40,0,3252.03252,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
1853854,8080,6,9381,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,48502.29187,746.1891056,1563.5,3421.962872,8539,15,539,269.5,304.7630227,485,54,8917,2972.333333,4824.01382,8539,15,0,0,72,92,319.795331,426.3937747,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1840181,8080,6,11866,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,38344.85083,589.9207821,1977.666667,4348.326927,10843,22,631,315.5,371.2310601,578,53,11310,3770.0,6128.359242,10843,43,0,0,72,92,252.8231923,337.0975898,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1884016,8080,6,12526,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,36324.44515,558.8376178,2087.666667,4772.049189,11824,1,412,206.0,219.2031022,361,51,12181,4060.333333,6725.875135,11824,1,0,0,72,92,239.5018362,319.3357816,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,3,326,4,129,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0
1839836,51963,6,10636,5,2,129,326,112,0,25.8,48.74628191,326,0,163.0,230.5168107,42779.24032,658.1421587,1772.666667,3942.523287,9814,1,10636,2659.0,4773.917259,9814,1,95,95.0,0.0,95,95,0,0,124,40,470.1015419,188.0406168,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,0,65.0,25.8,163.0,5,129,2,326,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0
